card_id,company,card_name,card_type,image_url,link_url
AAP1072,삼성,오스템 삼성스카이패스아멕스법인카드 (일시불분납),,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1072
AAP1073,삼성,대한개원의협의회 삼성아멕스법인카드,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1073
AAP1074,삼성,삼성법인카드 의약품결제전용 (제휴),,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1074
AAP1077,삼성,삼성중앙대학교아멕스카드,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1077
AAP1078,삼성,삼성골든골카드,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1078
AAP1079,삼성,삼성신라면세골프카드,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1079
AAP1080,삼성,삼성테크윈카드,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1080
AAP1082,삼성,삼성네띠앙네티즌카드,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1082
AAP1083,삼성,더존 삼성비즈퍼스트카드,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1083
AAP1084,삼성,더존삼성쇼핑앤모아카드,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1084
AAP1085,삼성,더존삼성카앤모아카드,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1085
AAP1087,삼성,현대코아럭투유삼성카드,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1087
AAP1088,삼성,SFC 삼성로즈플래티늄카드,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1088
AAP1089,삼성,삼성르노자동차카드,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1089
AAP1090,삼성,삼성마이골프카드,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1090
AAP1091,삼성,삼성마이키즈카드(올리브백화점),,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1091
AAP1092,삼성,올리브백화점삼성마이키즈플러스,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1092
AAP1095,삼성,삼성폴라렉스아울렛부산&경남애카드,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1095
AAP1096,삼성,침례병원임직원하나로빅보너스카드,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1096
AAP1097,삼성,삼성비즈니스플래티늄카드,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1097
AAP1101,삼성,삼성빅앤빅아멕스후불(복지몰전용),,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1101
AAP1102,삼성,SFCCMA+주유(일반)플래티늄배우자,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1102
AAP1105,삼성,삼성플래티늄네오,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1105
AAP1106,삼성,삼성플래티늄네오,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1106
AAP1107,삼성,삼성플래티늄블루후불교통카드,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1107
AAP1108,삼성,삼성플래티늄블루후불교통카드,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1108
AAP1109,삼성,삼성패밀리플래티늄KTX에스마일,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1109
AAP1110,삼성,삼성화재theS 삼성카앤모아카드,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1110
AAP1115,삼성,피부미용관리사협회스카이패스카드,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1115
AAP1116,삼성,삼성신그룹IC카드,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1116
AAP1117,삼성,신세계애니패스포인트형,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1117
AAP1118,삼성,신세계지엔미포인트형,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1118
AAP1119,삼성,SSGEDU,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1119
AAP1120,삼성,SSGOIL,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1120
AAP1121,삼성,SSGPoint,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1121
AAP1122,삼성,한화증권콘체른플래티늄스카이패스카드,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1122
AAP1126,삼성,희망백화점임직원애니패스카드,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1126
AAP1127,삼성,한겨레문고애니패스포인트삼성카드,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1127
AAP1130,삼성,수원-삼성블루윙즈OIL&SAVE플러스카드(후불),,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1130
AAP1132,삼성,이마트삼성OIL&SAVE카드(후불),,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1132
AAP1135,삼성,이마트삼성SME카드,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1135
AAP1136,삼성,삼성인피니트카드,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1136
AAP1137,삼성,삼성한솔그룹카드,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1137
AAP1140,삼성,한국피부미용관리사협회지엔미카드,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1140
AAP1141,삼성,한겨레문고지엔미포인트삼성카드,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1141
AAP1145,삼성,삼성패밀리티클래스앤오일카드,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1145
AAP1146,삼성,한화리조트티클래스(비자)후불,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1146
AAP1148,삼성,Kmerce삼성플래티늄골프모바일칩카드,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1148
AAP1149,삼성,케이디비뱅커스플래티늄라이프카드,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1149
AAP1150,삼성,신라휘트니스클럽플래티늄멤버스카드,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1150
AAP1151,삼성,삼성플래티늄카드,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1151
AAP1155,삼성,SBS 삼성티클래스앤오일카드,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1155
AAP1161,삼성,GS샵&디앤샵 삼성애니패스포인트카드,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1161
AAP1162,삼성,GS샵&디앤샵 삼성지엔미포인트카드,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1162
AAP1163,삼성,탑마트 삼성쇼핑앤모아카드,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1163
AAP1169,삼성,두산가족사랑 삼성애니스타일카드,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1169
AAP1170,삼성,두산가족사랑 삼성애니스타일플래티늄카드,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1170
AAP1171,삼성,두산가족사랑CJ애니스타일,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1171
AAP1172,삼성,두산가족사랑CJ애니스타일플래티늄,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1172
AAP1173,삼성,ERGO다음다이렉트 삼성티클래스앤오일카드,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1173
AAP1174,삼성,CJ멤버 삼성지엔미포인트카드,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1174
AAP1175,삼성,CJ멤버 삼성애니패스포인트카드,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1175
AAP1176,삼성,RAUME O (아시아나),,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1176
AAP1179,삼성,삼성카드 S클래스,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1179
AAP1180,삼성,새마을금고 삼성카앤모아카드,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1180
AAP1183,삼성,삼성 시그니처 카드,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1183
AAP1184,삼성,삼성법인체크카드 의약품결제전용,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1184
AAP1185,삼성,삼성 시그니처 카드,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1185
AAP1186,삼성,삼성 시그니처 카드,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1186
AAP1187,삼성,삼성 시그니처 카드,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1187
AAP1188,삼성,삼성 시그니처 카드,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1188
AAP1189,삼성,삼성 시그니처 카드,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1189
AAP1190,삼성,삼성카드 CORPORATE 특정거래전용 (B2B) (특별),,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1190
AAP1193,삼성,KT금호렌터카 삼성카앤모아카드,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1193
AAP1194,삼성,SFC 로가디스 삼성카드 S클래스,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1194
AAP1195,삼성,RAUME O CORPORATE (아시아나),,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1195
AAP1196,삼성,세이 삼성카드,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1196
AAP1197,삼성,SFC 삼성카드 S클래스,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1197
AAP1198,삼성,The Platinum Card,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1198
AAP1200,삼성,CJ ONE 삼성카드,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1200
AAP1202,삼성,에어부산신세계 삼성지엔미포인트카드,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1202
AAP1203,삼성,에어부산신세계 삼성애니패스포인트카드,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1203
AAP1204,삼성,모두투어 투어마일리지 삼성카드,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1204
AAP1205,삼성,팜페이 삼성법인카드 의약품결제전용,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1205
AAP1207,삼성,삼성후불하이패스카드 (주유겸용),,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1207
AAP1210,삼성,삼성 멤버십 앤드,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1210
AAP1213,삼성,삼성카드 S CORPORATE 플래티늄 삼성그룹협력사,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1213
AAP1214,삼성,삼성카드 S CORPORATE 플래티늄 삼성그룹협력사 (스카이패스),,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1214
AAP1215,삼성,삼성카드 S CORPORATE 삼성그룹협력사,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1215
AAP1216,삼성,삼성카드 2,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1216
AAP1222,삼성,세이 삼성카드 S클래스,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1222
AAP1223,삼성,르노삼성자동차 멤버십 삼성카드 S클래스,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1223
AAP1228,삼성,신라면세점 멤버십 삼성카드 S클래스,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1228
AAP1229,삼성,삼성카드 3,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1229
AAP1232,삼성,삼성카드 CORPORATE 특정거래전용 (EPS),,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1232
AAP1233,삼성,삼성카드 SFC 2,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1233
AAP1235,삼성,삼성카드 SFC 3,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1235
AAP1241,삼성,은혜나눔 삼성오일앤세이브플러스카드,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1241
AAP1248,삼성,삼성카드 4,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1248
AAP1250,삼성,삼성카드 SFC 4,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1250
AAP1252,삼성,삼성전자 멤버십 BLUE Y 삼성카드,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1252
AAP1256,삼성,삼성전자 멤버십 BLUE L 삼성카드,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1256
AAP1257,삼성,삼성카드5,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1257
AAP1258,삼성,삼성카드 SFC 5,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1258
AAP1264,삼성,오스템임플란트 삼성카드 S클래스,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1264
AAP1265,삼성,KCC 패밀리 삼성카드 S클래스,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1265
AAP1266,삼성,삼성카드 1 (포인트),,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1266
AAP1268,삼성,삼성카드 7,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1268
AAP1269,삼성,삼성카드 SFC 7,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1269
AAP1271,삼성,SK에너지 삼성카드 4,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1271
AAP1272,삼성,Gvalley 삼성카드 2,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1272
AAP1273,삼성,Gvalley 삼성카드 3,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1273
AAP1274,삼성,Gvalley 삼성카드 5,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1274
AAP1275,삼성,삼성카드 1 (스카이패스),,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1275
AAP1276,삼성,삼성카드 1 (아시아나),,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1276
AAP1277,삼성,삼성카드 BIZ 1 (포인트),,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1277
AAP1278,삼성,이마트신세계 삼성카드 7,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1278
AAP1279,삼성,신세계이마트 삼성카드 7,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1279
AAP1280,삼성,신세계이마트 삼성카드 SFC 7,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1280
AAP1281,삼성,신세계이마트 삼성카드 7+,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1281
AAP1282,삼성,신세계이마트삼성카드SFC7+,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1282
AAP1286,삼성,SPC 패밀리 삼성카드 7,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1286
AAP1289,삼성,RAUME O CORPORATE (공용),,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1289
AAP1295,삼성,딸기가좋아 삼성카드 5,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1295
AAP1296,삼성,홈플러스 삼성카드 7,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1296
AAP1297,삼성,삼성카드 6,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1297
AAP1298,삼성,삼성카드 SFC 6,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1298
AAP1303,삼성,삼성카드 SFC 1 (포인트),,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1303
AAP1304,삼성,삼성카드 SFC 1 (스카이패스),,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1304
AAP1305,삼성,삼성카드 SFC 1 (아시아나),,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1305
AAP1306,삼성,북크 삼성카드 5,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1306
AAP1307,삼성,남양유업 패밀리 삼성카드 4,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1307
AAP1308,삼성,THE O (포인트),,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1308
AAP1309,삼성,THE O (스카이패스),,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1309
AAP1310,삼성,THE O (아시아나),,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1310
AAP1311,삼성,THE O CORPORATE (포인트),,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1311
AAP1312,삼성,THE O CORPORATE (스카이패스),,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1312
AAP1313,삼성,THE O CORPORATE (아시아나),,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1313
AAP1315,삼성,이마트신세계 삼성카드 5,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1315
AAP1316,삼성,신세계이마트 삼성카드 5,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1316
AAP1317,삼성,트레이더스신세계 삼성카드 5,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1317
AAP1319,삼성,S-OIL 패밀리 삼성카드 7,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1319
AAP1323,삼성,삼성카드 & YOUNG,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1323
AAP1324,삼성,오스템임플란트 삼성카드4,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1324
AAP1326,삼성,S-OIL 삼성카드 4 (포인트),,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1326
AAP1327,삼성,KDB SAMSUNGCARD 4,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1327
AAP1328,삼성,삼성카드 4 (포인트),,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1328
AAP1329,삼성,플러스모바일 삼성카드 2,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1329
AAP1334,삼성,삼성카드 & PARTNER,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1334
AAP1335,삼성,이마트모바일 삼성카드 2,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1335
AAP1338,삼성,삼성하이브리드체크카드 (청구전용),,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1338
AAP1340,삼성,홈플러스 삼성카드 & PARTNER,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1340
AAP1341,삼성,헬로모바일 삼성카드 2,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1341
AAP1344,삼성,새마을금고 삼성카드 7,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1344
AAP1345,삼성,THE O SFC (포인트),,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1345
AAP1346,삼성,THE O SFC (스카이패스),,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1346
AAP1347,삼성,THE O SFC (아시아나),,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1347
AAP1348,삼성,LG U+ 삼성카드 2,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1348
AAP1349,삼성,SKT 삼성카드 2,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1349
AAP1351,삼성,자연드림 삼성카드 5,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1351
AAP1353,삼성,백년지대계 삼성카드 7,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1353
AAP1354,삼성,백년지대계 삼성카드 5,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1354
AAP1358,삼성,외식가족공제회삼성카드BIZ앤포인트,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1358
AAP1360,삼성,olleh 삼성카드 2,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1360
AAP1363,삼성,삼성카드 5 V2,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1363
AAP1366,삼성,세이 삼성카드 7,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1366
AAP1369,삼성,새마을금고 삼성카드 5 V2,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1369
AAP1371,삼성,삼성법인카드,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1371
AAP1372,삼성,삼성카드 CORPORATE 플래티늄 (아시아나),,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1372
AAP1373,삼성,삼성법인카드 PREMIER,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1373
AAP1374,삼성,삼성카드 CORPORATE PRESTIGE (아시아나),,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1374
AAP1376,삼성,삼성법인카드 MILEAGE+ (스카이패스),,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1376
AAP1377,삼성,삼성법인카드 PREMIER (스카이패스),,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1377
AAP1378,삼성,신세계이마트 삼성카드 2,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1378
AAP1379,삼성,신세계이마트 삼성카드 SFC 2,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1379
AAP1381,삼성,신세계이마트 삼성카드 SFC 3,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1381
AAP1387,삼성,에너지다이어트 삼성카드 & POINT,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1387
AAP1389,삼성,삼성전자 멤버십 BLUE U 삼성카드,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1389
AAP1390,삼성,삼성카드 6 V2,,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1390
AAP1391,삼성,신세계이마트 삼성카드 4 (포인트),,,https://www.samsungcard.com/home/card/cardinfo/PGHPPCCCardCardinfoDetails001?code=AAP1391
