benefit_id,card_id,row_type,benefit_group,benefit_title,benefit_summary,benefit_content,category,category_id,on_offline,benefit_type,benefit_value,benefit_unit,target_merchants,excluded_merchants,performance_level,performance_min,performance_max,min_amount,max_count,max_limit,max_limit_unit,updated_at,benefit_main_title
65,AAP1731,유의사항,교통·이동통신·스트리밍 할인,유의사항,"결제 취소건의 경우, 매출취소전표 접수월의 이용금액에서 차감 반영포인트가 적립된 결제건이 취소될 경우, 해당 포인트는 보유 포인트에서 자동 차감되며, 포인트 부족 시 카드 결제계좌에서 자동 출금","결제 취소건의 경우, 매출취소전표 접수월의 이용금액에서 차감 반영포인트가 적립된 결제건이 취소될 경우, 해당 포인트는 보유 포인트에서 자동 차감되며, 포인트 부족 시 카드 결제계좌에서 자동 출금",,,,,,,,,,,,,,,,2026-04-30 23:09:56,교통·이동통신·스트리밍 10% 결제일할인
66,AAP1731,주요혜택,온라인간편결제·해외 할인,온라인간편결제·해외 할인,온라인간편결제·해외 할인,온라인간편결제·해외 할인,"페이/간편결제, 해외","10, 19",Both,할인,,,"간편결제,해외",,,,,,,,,2026-04-30 23:09:56,온라인 간편결제·해외 3%·1% 결제일할인
67,AAP1731,상세혜택,온라인간편결제·해외 할인,서비스안내,온라인 간편결제·해외3%결제일할인,온라인 간편결제·해외3%결제일할인,"페이/간편결제, 해외","10, 19",Both,할인,3,%,"간편결제,해외",,,,,,,,,2026-04-30 23:09:56,온라인 간편결제·해외 3%·1% 결제일할인
68,AAP1731,상세혜택,온라인간편결제·해외 할인,서비스안내,전월 이용금액30만원 미만 시 또는 월 할인한도 초과 시에는1%결제일할인,전월 이용금액30만원 미만 시 또는 월 할인한도 초과 시에는1%결제일할인,,,Both,할인,300000,원,,,,,,,,,,2026-04-30 23:09:56,온라인 간편결제·해외 3%·1% 결제일할인
69,AAP1731,상세혜택,온라인간편결제·해외 할인,대상점,"업종: 온라인 간편결제 | 할인 대상: 삼성페이, 네이버페이, 카카오페이, PAYCO, 스마일페이, coupay, SSGPAY, PAY","업종: 온라인 간편결제 | 할인 대상: 삼성페이, 네이버페이, 카카오페이, PAYCO, 스마일페이, coupay, SSGPAY, L.PAY",페이/간편결제,10,Both,할인,,,"페이,간편결제,삼성페이,네이버페이,카카오페이,PAYCO,스마일페이,coupay,SSGPAY,L.PAY",,,,,,,,,2026-04-30 23:09:56,온라인 간편결제·해외 3%·1% 결제일할인
70,AAP1731,상세혜택,온라인간편결제·해외 할인,대상점,업종: 해외 | 할인 대상: 해외 가맹점 및 해외 직접구매 이용건,업종: 해외 | 할인 대상: 해외 가맹점 및 해외 직접구매 이용건,해외,19,Both,할인,,,해외,,,,,,,,,2026-04-30 23:09:56,온라인 간편결제·해외 3%·1% 결제일할인
71,AAP1731,상세혜택,온라인간편결제·해외 할인,전월 이용금액대별 할인율 및 통합 월 할인한도,전월 이용금액: 할인율 | 30만원 미만: 1% | 30만원 이상: 3% | 60만원 이상: 3%,전월 이용금액: 할인율 | 30만원 미만: 1% | 30만원 이상: 3% | 60만원 이상: 3%,,,Both,할인,300000,원,,,할인율 | 30만원 미만: 1% | 30만원 이상: 3% | 60만원 이상: 3%,,,,,,,2026-04-30 23:09:56,온라인 간편결제·해외 3%·1% 결제일할인
72,AAP1731,상세혜택,온라인간편결제·해외 할인,전월 이용금액대별 할인율 및 통합 월 할인한도,"전월 이용금액: 할인 한도 | 30만원 이상: 5,000원 | 60만원 이상: 10,000원","전월 이용금액: 할인 한도 | 30만원 이상: 5,000원 | 60만원 이상: 10,000원",,,Both,할인,300000,원,,,"할인 한도 | 30만원 이상: 5,000원 | 60만원 이상: 10,000원",,,,,,,2026-04-30 23:09:56,온라인 간편결제·해외 3%·1% 결제일할인
73,AAP1731,상세혜택,온라인간편결제·해외 할인,이용조건,발급월+1개월까지는 전월 이용금액30만원 미만 시에도30만원 이상~60만원 미만 실적구간 혜택 제공(전월 이용금액60만원 이상 시에는 해당 실적구간 혜택 제공,발급월+1개월까지는 전월 이용금액30만원 미만 시에도30만원 이상~60만원 미만 실적구간 혜택 제공(전월 이용금액60만원 이상 시에는 해당 실적구간 혜택 제공,,,Both,,300000,원,,,30만원 이상 ~ 60만원 미만,300000,600000,,,,,2026-04-30 23:09:56,온라인 간편결제·해외 3%·1% 결제일할인
74,AAP1731,상세혜택,온라인간편결제·해외 할인,할인 제외 대상,"무이자할부, 삼성카드 할인이 적용된 일시불 및 할부 이용금액, 건강보험/국민연금/고용보험/산재보험 및 장애인 고용부담금, 국세/지방세/공과금, 초·중·고등학교 학교납입금, 대학 등록금, 교통·이동통신·스트리밍10%할","무이자할부, 삼성카드 할인이 적용된 일시불 및 할부 이용금액, 건강보험/국민연금/고용보험/산재보험 및 장애인 고용부담금, 국세/지방세/공과금, 초·중·고등학교 학교납입금, 대학 등록금, 교통·이동통신·스트리밍10%할인이 적용되지 않은 대중교통 및 택시 이용금액, 고속버스(차내 단말기 및 고속버스 앱 결제), 고속도로 통행요금, 부동산 임대료, 기프트/선불카드(포인트, 사이버머니 등 전자지급수단 포함) 구매 및 충전, 상품권 구매, 문자알림서비스, 스마트오토서비스 이용금액","대중교통/택시, 구독/스트리밍","5, 8",Both,할인,10,%,"대중교통,택시,스트리밍",,,,,,,,,2026-04-30 23:09:56,온라인 간편결제·해외 3%·1% 결제일할인
75,AAP1731,유의사항,온라인간편결제·해외 할인,유의사항,3%할인 혜택의 월 할인한도 초과 시 다음 결제건부터1%할인 적용,3%할인 혜택의 월 할인한도 초과 시 다음 결제건부터1%할인 적용,,,,,,,,,,,,,,,,2026-04-30 23:09:56,온라인 간편결제·해외 3%·1% 결제일할인
76,AAP1731,유의사항,온라인간편결제·해외 할인,유의사항,"온라인 간편결제는 국내 온라인 가맹점에 한하며, 오프라인 매장 결제건(바코드,QR코드, 스마트폰NFC등)은 제외","온라인 간편결제는 국내 온라인 가맹점에 한하며, 오프라인 매장 결제건(바코드,QR코드, 스마트폰NFC등)은 제외",,,,,,,,,,,,,,,,2026-04-30 23:09:56,온라인 간편결제·해외 3%·1% 결제일할인
77,AAP1731,유의사항,온라인간편결제·해외 할인,유의사항,해외는 해외겸용카드에 한해 제공,해외는 해외겸용카드에 한해 제공,,,,,,,,,,,,,,,,2026-04-30 23:09:56,온라인 간편결제·해외 3%·1% 결제일할인
78,AAP1731,유의사항,온라인간편결제·해외 할인,유의사항,해외 이용 시 별도의 수수료 부과. 자세한 내용은 연회비 안내 페이지 내 ‘유의사항’에서 확인,해외 이용 시 별도의 수수료 부과. 자세한 내용은 연회비 안내 페이지 내 ‘유의사항’에서 확인,,,,,,,,,,,,,,,,2026-04-30 23:09:56,온라인 간편결제·해외 3%·1% 결제일할인
79,AAP1731,유의사항,온라인간편결제·해외 할인,유의사항,"삼성카드의 다른 결제일할인 혜택과 중복 적용되지 않으며, 할인 혜택이 큰 금액만 적용","삼성카드의 다른 결제일할인 혜택과 중복 적용되지 않으며, 할인 혜택이 큰 금액만 적용",,,,,,,,,,,,,,,,2026-04-30 23:09:56,온라인 간편결제·해외 3%·1% 결제일할인
80,AAP1731,유의사항,온라인간편결제·해외 할인,유의사항,"본인카드와 가족카드의 이용실적, 할인한도는 합산하여 산정","본인카드와 가족카드의 이용실적, 할인한도는 합산하여 산정",,,,,,,,,,,,,,,,2026-04-30 23:09:56,온라인 간편결제·해외 3%·1% 결제일할인
81,AAP1731,유의사항,온라인간편결제·해외 할인,유의사항,"할인 혜택 및 전월 이용금액 산정은 승인 시점 기준으로 적용.다만, 해외 결제건 및 무승인 결제건(예 : 대중교통, 이동통신 등 자동납부 결제건 등)은 매출전표 접수 시점 기준으로 적용","할인 혜택 및 전월 이용금액 산정은 승인 시점 기준으로 적용.다만, 해외 결제건 및 무승인 결제건(예 : 대중교통, 이동통신 등 자동납부 결제건 등)은 매출전표 접수 시점 기준으로 적용",,,,,,,,,,,,,,,,2026-04-30 23:09:56,온라인 간편결제·해외 3%·1% 결제일할인
82,AAP1731,유의사항,온라인간편결제·해외 할인,유의사항,"자체 가맹점번호로 승인 처리되는 일부 결제건(간편결제, 키오스크 등)은 할인 대상에서 제외","자체 가맹점번호로 승인 처리되는 일부 결제건(간편결제, 키오스크 등)은 할인 대상에서 제외",,,,,,,,,,,,,,,,2026-04-30 23:09:56,온라인 간편결제·해외 3%·1% 결제일할인
83,AAP1731,유의사항,온라인간편결제·해외 할인,유의사항,"전월 이용금액이란, 매월1일부터 말일까지 이용한 일시불 및 할부 이용금액(단기카드대출(현금서비스), 장기카드대출(카드론), 각종 수수료 및 이자(할부수수료, 카드대출 이자 등), 연체료, 연회비 납부건은 일시불 및 ","전월 이용금액이란, 매월1일부터 말일까지 이용한 일시불 및 할부 이용금액(단기카드대출(현금서비스), 장기카드대출(카드론), 각종 수수료 및 이자(할부수수료, 카드대출 이자 등), 연체료, 연회비 납부건은 일시불 및 할부 이용금액에 해당되지 않음)",,,,,,,,,,,,,,,,2026-04-30 23:09:56,온라인 간편결제·해외 3%·1% 결제일할인
84,AAP1731,유의사항,온라인간편결제·해외 할인,유의사항,"전월 이용금액 대상 산정 시, 온라인 간편결제·해외3%할인/교통·이동통신·스트리밍10%할인 혜택이 제공된 전체 이용금액, 건강보험/국민연금/고용보험/산재보험 및 장애인 고용부담금, 국세/지방세/공과금,  초·중·고등","전월 이용금액 대상 산정 시, 온라인 간편결제·해외3%할인/교통·이동통신·스트리밍10%할인 혜택이 제공된 전체 이용금액, 건강보험/국민연금/고용보험/산재보험 및 장애인 고용부담금, 국세/지방세/공과금,  초·중·고등학교 학교납입금, 대학 등록금, 대중교통, 택시, 아파트 관리비, 부동산 임대료, 기프트/선불카드(포인트, 사이버머니 등 전자지급수단 포함) 구매 및 충전, 상품권 구매건은 제외",,,,,,,,,,,,,,,,2026-04-30 23:09:56,온라인 간편결제·해외 3%·1% 결제일할인
85,AAP1731,유의사항,온라인간편결제·해외 할인,유의사항,삼성카드 가맹점 업종 분류 기준에 의한 등록 가맹점에 한함,삼성카드 가맹점 업종 분류 기준에 의한 등록 가맹점에 한함,,,,,,,,,,,,,,,,2026-04-30 23:09:56,온라인 간편결제·해외 3%·1% 결제일할인
86,AAP1731,유의사항,온라인간편결제·해외 할인,유의사항,"삼성카드는 아래 항목을 공과금으로 분류함전기요금, 사회보험료(건강보험/국민연금/고용보험/산재보험), 우편요금, 도시가스요금, 여권 발급비용, 상하수도요금, 과태료, 범칙금, 벌금, 국가·공공기관·공공단체(지방자치단체","삼성카드는 아래 항목을 공과금으로 분류함전기요금, 사회보험료(건강보험/국민연금/고용보험/산재보험), 우편요금, 도시가스요금, 여권 발급비용, 상하수도요금, 과태료, 범칙금, 벌금, 국가·공공기관·공공단체(지방자치단체, 공공조합, 영조물, 공재단)에서 개설한 가맹점 이용금액",,,,,,,,,,,,,,,,2026-04-30 23:09:56,온라인 간편결제·해외 3%·1% 결제일할인
87,AAP1731,유의사항,온라인간편결제·해외 할인,유의사항,"결제 취소건의 경우, 매출취소전표 접수월의 이용금액에서 차감 반영포인트가 적립된 결제건이 취소될 경우, 해당 포인트는 보유 포인트에서 자동 차감되며, 포인트 부족 시 카드 결제계좌에서 자동 출금","결제 취소건의 경우, 매출취소전표 접수월의 이용금액에서 차감 반영포인트가 적립된 결제건이 취소될 경우, 해당 포인트는 보유 포인트에서 자동 차감되며, 포인트 부족 시 카드 결제계좌에서 자동 출금",,,,,,,,,,,,,,,,2026-04-30 23:09:56,온라인 간편결제·해외 3%·1% 결제일할인
88,AAP1731,연회비,연회비,본인 연회비,"해외겸용 Mastercard 총 연회비 20,000원","해외겸용 Mastercard 총 연회비 20,000원",,,,,20000,원,,,,,,,,,,2026-04-30 23:09:56,본인 연회비
89,AAP1731,연회비,연회비,본인 연회비,"국내전용 총 연회비 20,000원","국내전용 총 연회비 20,000원",,,,,20000,원,,,,,,,,,,2026-04-30 23:09:56,본인 연회비
90,AAP1731,연회비,연회비,본인 연회비,"해외겸용 Mastercard 기본 연회비 7,000원","해외겸용 Mastercard 기본 연회비 7,000원",,,,,7000,원,,,,,,,,,,2026-04-30 23:09:56,본인 연회비
91,AAP1731,연회비,연회비,본인 연회비,"국내전용 기본 연회비 7,000원","국내전용 기본 연회비 7,000원",,,,,7000,원,,,,,,,,,,2026-04-30 23:09:56,본인 연회비
92,AAP1731,연회비,연회비,본인 연회비,"해외겸용 Mastercard 제휴 연회비 13,000원","해외겸용 Mastercard 제휴 연회비 13,000원",,,,,13000,원,,,,,,,,,,2026-04-30 23:09:56,본인 연회비
93,AAP1731,연회비,연회비,본인 연회비,"국내전용 제휴 연회비 13,000원","국내전용 제휴 연회비 13,000원",,,,,13000,원,,,,,,,,,,2026-04-30 23:09:56,본인 연회비
94,AAP1731,연회비,연회비,가족 연회비,"해외겸용 Mastercard 총 연회비 13,000원","해외겸용 Mastercard 총 연회비 13,000원",,,,,13000,원,,,,,,,,,,2026-04-30 23:09:56,가족 연회비
95,AAP1731,연회비,연회비,가족 연회비,"국내전용 총 연회비 13,000원","국내전용 총 연회비 13,000원",,,,,13000,원,,,,,,,,,,2026-04-30 23:09:56,가족 연회비
96,AAP1731,연회비,연회비,가족 연회비,해외겸용 Mastercard 기본 연회비 -,해외겸용 Mastercard 기본 연회비 -,,,,,,,,,,,,,,,,2026-04-30 23:09:56,가족 연회비
97,AAP1731,연회비,연회비,가족 연회비,국내전용 기본 연회비 -,국내전용 기본 연회비 -,,,,,,,,,,,,,,,,2026-04-30 23:09:56,가족 연회비
98,AAP1731,연회비,연회비,가족 연회비,"해외겸용 Mastercard 제휴 연회비 13,000원","해외겸용 Mastercard 제휴 연회비 13,000원",,,,,13000,원,,,,,,,,,,2026-04-30 23:09:56,가족 연회비
99,AAP1731,연회비,연회비,가족 연회비,"국내전용 제휴 연회비 13,000원","국내전용 제휴 연회비 13,000원",,,,,13000,원,,,,,,,,,,2026-04-30 23:09:56,가족 연회비
100,AAP1731,유의사항,연회비,연회비 유의사항,연회비는 카드 발급일(발급 첫 해에는 카드 사용등록일)을 기준으로 매년 청구됩니다.예외 기준카드 발급일(발급 첫 해에는 카드 사용등록일)에 연회비가 청구되지 않은 경우 최초 이용일자 기준으로 해당 결제일에 청구됩니다,"연회비는 카드 발급일(발급 첫 해에는 카드 사용등록일)을 기준으로 매년 청구됩니다.예외 기준카드 발급일(발급 첫 해에는 카드 사용등록일)에 연회비가 청구되지 않은 경우 최초 이용일자 기준으로 해당 결제일에 청구됩니다.매년 카드 발급일을 기준으로 직전1년 이내 실적이 없는 경우 연회비가 청구되지 않습니다.재발급, 갱신 시에는 이전 카드의 카드 발급일을 기준으로 연회비가 청구됩니다.",,,,,,,,,,,,,,,,2026-04-30 23:09:56,연회비 유의사항
101,AAP1731,유의사항,연회비,연회비 유의사항,예외 기준카드 발급일(발급 첫 해에는 카드 사용등록일)에 연회비가 청구되지 않은 경우 최초 이용일자 기준으로 해당 결제일에 청구됩니다.매년 카드 발급일을 기준으로 직전1년 이내 실적이 없는 경우 연회비가 청구되지 않,"예외 기준카드 발급일(발급 첫 해에는 카드 사용등록일)에 연회비가 청구되지 않은 경우 최초 이용일자 기준으로 해당 결제일에 청구됩니다.매년 카드 발급일을 기준으로 직전1년 이내 실적이 없는 경우 연회비가 청구되지 않습니다.재발급, 갱신 시에는 이전 카드의 카드 발급일을 기준으로 연회비가 청구됩니다.",,,,,,,,,,,,,,,,2026-04-30 23:09:56,연회비 유의사항
