benefit_id,card_id,row_type,benefit_group,benefit_title,benefit_summary,category,category_id,on_offline,benefit_type,benefit_value,benefit_unit,target_merchants,excluded_merchants,performance_level,performance_min,performance_max,min_amount,max_count,max_limit,max_limit_unit,benefit_content,updated_at
MZROE3_B0015,MZROE3,주요혜택,M포인트 사용,자동차 구매,,자동차/주유,6,Offline,포인트,,,"현대자동차, 기아",,,,,,,2000000,포인트,자동차 구매,2026-05-08 13:52:46
MZROE3_B0016,MZROE3,주요혜택,M포인트 사용,자동차 구매,,자동차/주유,6,Offline,포인트,,,"현대자동차, 기아",,,,,,,2000000,포인트,현대자동차·기아 신차 구매 시 M포인트 사용,2026-05-08 13:52:46
MZROE3_B0017,MZROE3,주요혜택,M포인트 사용,M포인트 교환,,,,Online,포인트,,,,,,,,,,,,M포인트 교환,2026-05-08 13:52:46
MZROE3_B0018,MZROE3,주요혜택,M포인트 사용,M포인트 교환,,,,Online,포인트,,,,,,,,,,,,M포인트를 현금처럼 교환 사용,2026-05-08 13:52:46
MZROE3_B0019,MZROE3,주요혜택,M포인트 사용,M포인트 교환,,,,Online,포인트,,,,,,,,,,,,"제휴 포인트 교환처 및 연회비 결제, H-Coin 전환 등",2026-05-08 13:52:46
MZROE3_B0020,MZROE3,상세혜택,기본 혜택,국내외 가맹점,이용 금액의 1.2% M포인트 적립,,,Offline,포인트,1.2,%,,,,,,,,,,이용 금액의 1.2% M포인트 적립,2026-05-08 13:52:47
MZROE3_B0021,MZROE3,상세혜택,기본 혜택,국내외 가맹점,,,,Offline,포인트,1.2,%,,,,,,,,,,국내외 가맹점은 현대카드 가맹점 등록 기준,2026-05-08 13:52:47
MZROE3_B0022,MZROE3,상세혜택,기본 혜택,국내외 가맹점,,,,Offline,포인트,1.2,%,,,,,,,,,,해외 이용 금액 적립은 국내외겸용카드에 한해 적용,2026-05-08 13:52:47
MZROE3_B0023,MZROE3,상세혜택,기본 혜택,국내외 가맹점,,,,Offline,포인트,1.2,%,,,,,,,,,,국제브랜드 수수료 및 해외서비스 수수료는 적립 제외,2026-05-08 13:52:47
MZROE3_B0024,MZROE3,유의사항,기본 혜택,M포인트 적립 기준,,,,,,,,,,,,,,,,,적립 대상,2026-05-08 13:52:47
MZROE3_B0025,MZROE3,유의사항,기본 혜택,M포인트 적립 기준,,,,,,,,,,,,,,,,,국내외에서 이용한 모든 물품 구매 및 서비스 이용 대금의 입금액,2026-05-08 13:52:47
MZROE3_B0026,MZROE3,유의사항,기본 혜택,M포인트 적립 기준,,,,,,,,,,,,,,,,,매출 건별로 소수점 이하 반올림 후 적립,2026-05-08 13:52:47
MZROE3_B0027,MZROE3,유의사항,기본 혜택,M포인트 적립 기준,,,,,,,,,,,,,,,,,"예시) 국내외 가맹점에서 현대카드ZERO Edition3(포인트형)으로 4,959원 결제 시 60 M포인트 적립(4,959 x 1.2% = 59.50의 소수점 이하 반올림)",2026-05-08 13:52:47
MZROE3_B0028,MZROE3,유의사항,기본 혜택,M포인트 적립 기준,,,,,,,,,,,,,,,,,적립 제외 기준,2026-05-08 13:52:47
MZROE3_B0029,MZROE3,유의사항,기본 혜택,M포인트 적립 기준,,,,,,,,,,,,,,,,,"장기카드대출(카드론), 단기카드대출(현금서비스), 연회비, 제수수료, 이자",2026-05-08 13:52:47
MZROE3_B0030,MZROE3,유의사항,기본 혜택,M포인트 적립 기준,,,,,,,,,,,,,,,,,"공과금 납부액(국세, 관세, 지방세, 지방세외수입, 상하수도요금, 벌과금,",2026-05-08 13:52:47
MZROE3_B0031,MZROE3,유의사항,기본 혜택,M포인트 적립 기준,,,,,,,,,,,,,,,,,"과태료, 인지세, 송달료, 민원 발급 수수료 등 국가 또는 공공단체가 부과하는 부담금)",2026-05-08 13:52:47
MZROE3_B0032,MZROE3,유의사항,기본 혜택,M포인트 적립 기준,,,,,,,,,,,,,,,,,"전기 요금, 도시가스 요금, 아파트 관리비, 자동납부서비스 이용 수수료",2026-05-08 13:52:47
MZROE3_B0033,MZROE3,유의사항,기본 혜택,M포인트 적립 기준,,,,,,,,,,,,,,,,,"초·중·고교 학교 납입금, 사립유치원 교육비, 대학·대학원 등록금 납부 결제건",2026-05-08 13:52:47
MZROE3_B0034,MZROE3,유의사항,기본 혜택,M포인트 적립 기준,,,,,,,,,,,,,,,,,상품권 등 현금성 유가증권 구매 및 선불 카드 구매·충전 금액,2026-05-08 13:52:47
MZROE3_B0035,MZROE3,유의사항,기본 혜택,M포인트 적립 기준,,,,,,,,,,,,,,,,,"건강보험, 국민연금, 고용보험, 산재보험 및 장애인 고용 부담금",2026-05-08 13:52:47
MZROE3_B0036,MZROE3,유의사항,기본 혜택,M포인트 적립 기준,,,,,,,,,,,,,,,,,"고속도로 통행 요금, 후불 하이패스 카드 이용 금액, 고속버스(차내 단말기 및 고속버스 앱 결제 포함)",2026-05-08 13:52:47
MZROE3_B0037,MZROE3,유의사항,기본 혜택,M포인트 적립 기준,,,,,,,,,,,,,,,,,현대카드의 모든 할인 서비스 및 무이자 할부 이용 금액,2026-05-08 13:52:47
MZROE3_B0038,MZROE3,유의사항,기본 혜택,M포인트 적립 기준,,,,,,,,,,,,,,,,,적립 시기,2026-05-08 13:52:47
MZROE3_B0039,MZROE3,유의사항,기본 혜택,M포인트 적립 기준,,,,,,,,,,,,,,,,,이용 대금 결제일 또는 입금 완료된 날로부터 2~10일 이내 적립,2026-05-08 13:52:47
MZROE3_B0040,MZROE3,유의사항,기본 혜택,M포인트 적립 기준,,,,,,,,,,,,,,,,,"선입금하는 경우, 입금 완료된 날로부터 2~10일 이내 적립",2026-05-08 13:52:47
MZROE3_B0041,MZROE3,유의사항,기본 혜택,M포인트 적립 기준,,,,,,,,,,,,,,,,,연체 대금 입금액에 대한 M포인트는 입금 완료된 날로부터 10일 이후 확인 가능,2026-05-08 13:52:47
MZROE3_B0042,MZROE3,유의사항,기본 혜택,M포인트 적립 기준,,,,,,,,,,,,,,,,,적립 관리 기준,2026-05-08 13:52:47
MZROE3_B0043,MZROE3,유의사항,기본 혜택,M포인트 적립 기준,,,,,,,,,,,,,,,,,"카드 보유한 본인 회원, 가족 회원 기준으로 적립됨",2026-05-08 13:52:47
MZROE3_B0044,MZROE3,유의사항,기본 혜택,M포인트 적립 기준,,,,,,,,,,,,,,,,,"M포인트 적립카드 2종 이상 보유 시, 각 카드별 적립 대상 금액에 따라 M포인트 산정되며, 카드 보유한 본인 회원, 가족 회원 기준으로 통합됨",2026-05-08 13:52:47
MZROE3_B0045,MZROE3,유의사항,기본 혜택,M포인트 적립 기준,,,,,,,,,,,,,,,,,가족 카드 이용 시 본인 회원과 가족 회원 각각 별도 적립,2026-05-08 13:52:47
MZROE3_B0046,MZROE3,유의사항,기본 혜택,M포인트 적립 기준,,,,,,,,,,,,,,,,,유효 기간,2026-05-08 13:52:47
MZROE3_B0047,MZROE3,유의사항,기본 혜택,M포인트 적립 기준,,,,,,,,,,,,,,,,,최초 M포인트 적립월로부터 60개월(5년)간 유효,2026-05-08 13:52:47
MZROE3_B0048,MZROE3,유의사항,기본 혜택,M포인트 적립 기준,,,,,,,,,,,,,,,,,미사용한 M포인트는 적립 60개월 경과 후 첫 일요일에 선입선출에 의거 월 단위로 자동 소멸,2026-05-08 13:52:47
MZROE3_B0049,MZROE3,유의사항,기본 혜택,M포인트 적립 기준,,,,,,,,,,,,,,,,,유효 기간은 이용대금명세서 및 현대카드 홈페이지 내 명시,2026-05-08 13:52:47
MZROE3_B0050,MZROE3,유의사항,기본 혜택,M포인트 적립 기준,,,,,,,,,,,,,,,,,기타 기준,2026-05-08 13:52:47
MZROE3_B0051,MZROE3,유의사항,기본 혜택,M포인트 적립 기준,,,,,,,,,,,,,,,,,부분 입금 및 결제일 이후 연체 금액 입금 시 M포인트 적립,2026-05-08 13:52:47
MZROE3_B0052,MZROE3,유의사항,기본 혜택,M포인트 적립 기준,,,,,,,,,,,,,,,,,"부분 입금 시 입금 공제 순서에 따라 입금 인정되며, 입금 인정된 금액에 한하여 M포인트 적립",2026-05-08 13:52:47
MZROE3_B0053,MZROE3,유의사항,기본 혜택,M포인트 적립 기준,,,,,,,,,,,,,,,,,부분 무이자 할부 이용 시 수수료 납부 개월에 대한 이용 금액에 한해 M포인트 적립,2026-05-08 13:52:47
MZROE3_B0054,MZROE3,유의사항,기본 혜택,M포인트 적립 기준,,,,,,,,,,,,,,,,,"세이브-오토(선지급 포인트 서비스) 등 별도 약정 서비스를 이용하는 경우, 기본 혜택은 해당 서비스의 적립 기준 적용",2026-05-08 13:52:47
MZROE3_B0055,MZROE3,유의사항,기본 혜택,M포인트 적립 기준,,,,,,,,,,,,,,,,,정지(연체 등)/해지/탈회 회원,2026-05-08 13:52:47
MZROE3_B0056,MZROE3,유의사항,기본 혜택,M포인트 적립 기준,,,,,,,,,,,,,,,,,"정지(연체 등)·해지·탈회 등 카드 이용 계약 종료 시 회원의 잔여 M포인트는 기존에 부여된 유효 기간까지 유지되며, 예외적으로 유효한 카드가 없는 경우에도 카드사가 정한 일부 사용처에서 사용 가능",2026-05-08 13:52:47
MZROE3_B0057,MZROE3,유의사항,기본 혜택,M포인트 적립 기준,,,,,,,,,,,,,,,,,카드 해지 시 잔여 M포인트는 H-Coin으로 전환하여 회원의 선택에 따라 미상환 카드 대금을 결제하거나 회원의 카드 대금 출금 계좌로 입금 가능,2026-05-08 13:52:47
MZROE3_B0058,MZROE3,유의사항,기본 혜택,M포인트 적립 기준,,,,,,,,,,,,,,,,,"잔여 M포인트 유효 기간 내 회원이 재가입하여 카드 이용이 정상일 때, 해당 잔여 M포인트도 사용 가능",2026-05-08 13:52:47
MZROE3_B0059,MZROE3,유의사항,기본 혜택,M포인트 적립 기준,,,,,,,,,,,,,,,,,기타 포인트 소멸과 관련된 내용은 현대카드 개인회원 약관 제15조에 따름,2026-05-08 13:52:47
MZROE3_B0060,MZROE3,유의사항,기본 혜택,M포인트 적립 기준,,,,,,,,,,,,,,,,,유의사항,2026-05-08 13:52:47
MZROE3_B0061,MZROE3,유의사항,기본 혜택,M포인트 적립 기준,,,,,,,,,,,,,,,,,"현대카드의 모든 할인 서비스 및 무이자 할부 이용 금액은 M포인트 적립 제외되며, 자세한 내용은 'M포인트 적립 및 관리기준' 참고",2026-05-08 13:52:47
MZROE3_B0062,MZROE3,유의사항,기본 혜택,M포인트 적립 기준,,,,,,,,,,,,,,,,,공동 가맹점이란?,2026-05-08 13:52:47
MZROE3_B0063,MZROE3,유의사항,기본 혜택,M포인트 적립 기준,,,,,,,,,,,,,,,,,"가맹점 사정에 따라 일부 가맹점의 경우 현대카드와 가맹점 계약 체결이 없을 수 있으며, 이 경우에도 [가맹점 공동 이용제도]에 따라 회원에 대한 거래 승인을 일반 가맹점과 동일한 방법으로 신용카드 조회기를 이용하여 거래 승인 가능",2026-05-08 13:52:47
MZROE3_B0064,MZROE3,유의사항,기본 혜택,M포인트 적립 기준,,,,,,,,,,,,,,,,,가맹점 공동 이용제도 : 여러 신용카드 가맹점에 가입하지 않고 1개 이상의 카드사에만 가맹점으로 가입하면 국내에서 발행된 모든 신용카드에 대하여 신용판매할 수 있는 제도,2026-05-08 13:52:47
MZROE3_B0065,MZROE3,유의사항,기본 혜택,M포인트 적립 기준,,,,,,,,,,,,,,,,,약관 제15조 제3항에 따라 회원에게 제공되는 M포인트 적립/사용 서비스는 현대카드의 영업정책이나 제휴사의 사정에 따라 변경 또는 중단될 수 있으며 그 내용은 사전에 공지,2026-05-08 13:52:47
MZROE3_B0066,MZROE3,상세혜택,우대 서비스,M 긴급적립(선지급 포인트 서비스),최대 50만 M포인트 먼저 받아 사용하고 카드 이용하며 적립되는 M포인트로 상환,,,Online,포인트,500000,포인트,,,,,,,,500000,포인트,최대 50만 M포인트 먼저 받아 사용하고 카드 이용하며 적립되는 M포인트로 상환,2026-05-08 13:52:47
MZROE3_B0067,MZROE3,상세혜택,우대 서비스,M 긴급적립(선지급 포인트 서비스),,,,Online,포인트,500000,포인트,,,,,,,,500000,포인트,이용 방법,2026-05-08 13:52:47
MZROE3_B0068,MZROE3,상세혜택,우대 서비스,M 긴급적립(선지급 포인트 서비스),,,,Online,포인트,500000,포인트,,,,,,,,500000,포인트,Step 1. 현대카드 앱에서 'M 긴급적립' 선택,2026-05-08 13:52:47
MZROE3_B0069,MZROE3,상세혜택,우대 서비스,M 긴급적립(선지급 포인트 서비스),,,,Online,포인트,500000,포인트,,,,,,,,500000,포인트,Step 2. 최대 50만까지 10만 단위로 M포인트 적립,2026-05-08 13:52:47
MZROE3_B0070,MZROE3,상세혜택,우대 서비스,M 긴급적립(선지급 포인트 서비스),,,,Online,포인트,500000,포인트,,,,,,,,500000,포인트,Step 3. 적립된 M포인트 사용,2026-05-08 13:52:47
MZROE3_B0071,MZROE3,상세혜택,우대 서비스,M 긴급적립(선지급 포인트 서비스),,,,Online,포인트,500000,포인트,,,,,,,,500000,포인트,Step 4. 현대카드MM의 기본 혜택 및 추가 혜택으로 매달 적립되는 M포인트로 최대 24개월 동안 상환,2026-05-08 13:52:47
MZROE3_B0072,MZROE3,상세혜택,우대 서비스,M 긴급적립(선지급 포인트 서비스),,,,Online,포인트,500000,포인트,,,,,,,,500000,포인트,상환되지 못한 긴급적립 M포인트가 남아있을 경우 별도 현금 청구,2026-05-08 13:52:47
MZROE3_B0073,MZROE3,상세혜택,우대 서비스,M 긴급적립(선지급 포인트 서비스),,,,Online,포인트,500000,포인트,,,,,,,,500000,포인트,(보유한 M포인트로 우선 상환 후 잔액은 1 M포인트 = 1원으로 환산하여 청구),2026-05-08 13:52:47
MZROE3_B0074,MZROE3,상세혜택,우대 서비스,M 긴급적립(선지급 포인트 서비스),,,,Online,포인트,500000,포인트,,,,,,,,500000,포인트,M 긴급적립(선지급 포인트 서비스) 및 M포인트 사용과 상환에 대한,2026-05-08 13:52:47
MZROE3_B0075,MZROE3,상세혜택,우대 서비스,M 긴급적립(선지급 포인트 서비스),,,,Online,포인트,500000,포인트,,,,,,,,500000,포인트,자세한 내용은 해당 약관 및 ‘현대카드 앱 > M 긴급적립’ 참고,2026-05-08 13:52:47
MZROE3_B0076,MZROE3,상세혜택,우대 서비스,M 긴급적립(선지급 포인트 서비스),,,,Online,포인트,500000,포인트,,,,,,,,500000,포인트,최대 50만 M포인트 먼저 받아 사용하고 카드 이용하며 적립되는 M포인트로 상환,2026-05-08 13:52:47
MZROE3_B0077,MZROE3,상세혜택,우대 서비스,M 긴급적립(선지급 포인트 서비스),,,,Online,포인트,500000,포인트,,,,,,,,500000,포인트,이용 방법,2026-05-08 13:52:47
MZROE3_B0078,MZROE3,상세혜택,우대 서비스,M 긴급적립(선지급 포인트 서비스),,,,Online,포인트,500000,포인트,,,,,,,,500000,포인트,Step 1. 현대카드 앱에서 ‘M 긴급적립’ 선택,2026-05-08 13:52:47
MZROE3_B0079,MZROE3,상세혜택,우대 서비스,M 긴급적립(선지급 포인트 서비스),,,,Online,포인트,500000,포인트,,,,,,,,500000,포인트,Step 2. 최대 50만까지 10만 단위로 M포인트 적립,2026-05-08 13:52:47
MZROE3_B0080,MZROE3,상세혜택,우대 서비스,M 긴급적립(선지급 포인트 서비스),,,,Online,포인트,500000,포인트,,,,,,,,500000,포인트,Step 3. 적립된 M포인트 사용,2026-05-08 13:52:47
MZROE3_B0081,MZROE3,상세혜택,우대 서비스,M 긴급적립(선지급 포인트 서비스),,,,Online,포인트,500000,포인트,,,,,,,,500000,포인트,Step 4. 현대카드ZERO Edition3(포인트형)의 기본 혜택으로 매달 적립되는 M포인트로 최대 24개월 동안 상환,2026-05-08 13:52:47
MZROE3_B0082,MZROE3,상세혜택,우대 서비스,M 긴급적립(선지급 포인트 서비스),,,,Online,포인트,500000,포인트,,,,,,,,500000,포인트,상환되지 못한 긴급적립 M포인트가 남아있을 경우 별도 현금 청구,2026-05-08 13:52:47
MZROE3_B0083,MZROE3,상세혜택,우대 서비스,M 긴급적립(선지급 포인트 서비스),,,,Online,포인트,500000,포인트,,,,,,,,500000,포인트,(보유한 M포인트로 우선 상환 후 잔액은 1 M포인트 = 1원으로 환산하여 청구),2026-05-08 13:52:47
MZROE3_B0084,MZROE3,상세혜택,우대 서비스,M 긴급적립(선지급 포인트 서비스),,,,Online,포인트,500000,포인트,,,,,,,,500000,포인트,M 긴급적립(선지급 포인트 서비스) 및 M포인트 사용과 상환에 대한,2026-05-08 13:52:47
MZROE3_B0085,MZROE3,상세혜택,우대 서비스,M 긴급적립(선지급 포인트 서비스),,,,Online,포인트,500000,포인트,,,,,,,,500000,포인트,자세한 내용은 해당 약관 및 ‘현대카드 앱 > M 긴급적립’ 참고,2026-05-08 13:52:47
MZROE3_B0086,MZROE3,상세혜택,우대 서비스,M 긴급적립(선지급 포인트 서비스),,,,Online,포인트,500000,포인트,,,,,,,,500000,포인트,M 긴급적립 상환 예시,2026-05-08 13:52:47
MZROE3_B0087,MZROE3,상세혜택,우대 서비스,M 긴급적립(선지급 포인트 서비스),,,,Online,포인트,500000,포인트,,,,,,,,500000,포인트,현대카드ZERO Edition3(포인트형) 보유 회원이 M 긴급적립으로 50만 M포인트 받고 24개월간 상환할 경우,2026-05-08 13:52:47
MZROE3_B0088,MZROE3,상세혜택,우대 서비스,M 긴급적립(선지급 포인트 서비스),,,,Online,포인트,500000,포인트,,,,,,,,500000,포인트,혜택: 기본 / 적립률: 1.2% / 월 이용 금액: 175만원 / 적립 M포인트 (월): 2만 1천 / 누적 M포인트 (24개월): 50만 4천,2026-05-08 13:52:47
MZROE3_B0089,MZROE3,상세혜택,우대 서비스,M 긴급적립(선지급 포인트 서비스),,,,Online,포인트,500000,포인트,,,,,,,,500000,포인트,위 내용은 예시이며 사용처별 이용 금액에 따라 실제 혜택과 상환 기간은 달라질 수 있음,2026-05-08 13:52:47
MZROE3_B0090,MZROE3,상세혜택,우대 서비스,M 긴급적립(선지급 포인트 서비스),,,,Online,포인트,500000,포인트,,,,,,,,500000,포인트,혜택 대상점 및 실적 기준은 '기본 혜택' 참고,2026-05-08 13:52:47
MZROE3_B0091,MZROE3,유의사항,메탈 플레이트,메탈 플레이트,,,,,,,,,,,,,,,,,유의사항,2026-05-08 13:52:47
MZROE3_B0092,MZROE3,유의사항,메탈 플레이트,메탈 플레이트,,,,,,,,,,,,,,,,,VISA 브랜드 현대카드ZERO Edition3(포인트형)를 보유한 본인 회원에 한해 발급 가능,2026-05-08 13:52:47
MZROE3_B0093,MZROE3,유의사항,메탈 플레이트,메탈 플레이트,,,,,,,,,,,,,,,,,발급 수수료 10만원 별도 부과 또는 10만 M포인트로 결제(재발급 및 갱신 시 동일 적용),2026-05-08 13:52:47
MZROE3_B0094,MZROE3,유의사항,메탈 플레이트,메탈 플레이트,,,,,,,,,,,,,,,,,일부 ATM 기기에서 이용 불가,2026-05-08 13:52:47
MZROE3_B0095,MZROE3,유의사항,메탈 플레이트,메탈 플레이트,,,,,,,,,,,,,,,,,메탈 플레이트 특성상 수작업으로 제작되어 신청일로부터 발급까지 평균 3주 내외 소요,2026-05-08 13:52:47
MZROE3_B0096,MZROE3,유의사항,메탈 플레이트,메탈 플레이트,,,,,,,,,,,,,,,,,(플레이트 수급 상황에 따라 소요 기간은 달라질 수 있음),2026-05-08 13:52:47
MZROE3_B0097,MZROE3,유의사항,메탈 플레이트,메탈 플레이트,,,,,,,,,,,,,,,,,기본 플레이트 해지 시 메탈 플레이트도 동시 해지,2026-05-08 13:52:47
MZROE3_B0098,MZROE3,유의사항,메탈 플레이트,메탈 플레이트,,,,,,,,,,,,,,,,,기본 플레이트에 대한 연회비는 일할 환불,2026-05-08 13:52:47
MZROE3_B0099,MZROE3,유의사항,메탈 플레이트,메탈 플레이트,,,,,,,,,,,,,,,,,메탈 플레이트 발급 수수료는 환불 불가,2026-05-08 13:52:47
MZROE3_B0100,MZROE3,유의사항,메탈 플레이트,메탈 플레이트,,,,,,,,,,,,,,,,,"메탈 플레이트의 유효 기간은 기본 플레이트와 동일하게 발급되며, 유효 기간 종료 후 재발급 시 발급 수수료 10만원 별도 부과",2026-05-08 13:52:47
